userName,content,score,reviewCreatedVersion,at,replyContent,repliedAt,content_casefold,content_tokenized,content_stemmed,content_filtered,label
Bella Aulia,"aplikasi nya sngat bagus udah lama juga saya memakai nya, tapi kenapa sekarang di perpustakaan cerita nya harus cuma 2 ya? biasanya 25 ini jauh banget berkurang, tolong di perbaiki lagi ya seperti semula",5,,2025-09-13 04:21:19,,,"aplikasi nya sngat bagus udah lama juga saya memakai nya, tapi kenapa sekarang di perpustakaan cerita nya harus cuma 2 ya? biasanya 25 ini jauh banget berkurang, tolong di perbaiki lagi ya seperti semula","['aplikasi', 'nya', 'sngat', 'bagus', 'sudah', 'lama', 'juga', 'saya', 'memakai', 'nya', 'tapi', 'kenapa', 'sekarang', 'di', 'perpustakaan', 'cerita', 'nya', 'harus', 'cuma', 'iya', 'biasanya', 'ini', 'jauh', 'banget', 'berkurang', 'tolong', 'di', 'perbaiki', 'lagi', 'iya', 'seperti', 'semula']","['aplikasi', 'nya', 'sngat', 'bagus', 'sudah', 'lama', 'juga', 'saya', 'pakai', 'nya', 'tapi', 'kenapa', 'sekarang', 'di', 'pustaka', 'cerita', 'nya', 'harus', 'cuma', 'iya', 'biasa', 'ini', 'jauh', 'banget', 'kurang', 'tolong', 'di', 'baik', 'lagi', 'iya', 'seperti', 'mula']","['sngat', 'lama', 'pustaka', 'cerita', 'jauh', 'baik', 'mula']",positive
Ni luh ayu nita wahyuni,seruu banget aplikasi ini,5,11.14.1,2025-09-13 02:10:17,,,seruu banget aplikasi ini,"['seruu', 'banget', 'aplikasi', 'ini']","['seruu', 'banget', 'aplikasi', 'ini']",['seruu'],positive
Haikal Fikri,"bagus enk bisa baca bnyk, tpi suka error",4,11.13.0,2025-09-12 23:37:17,,,"bagus enk bisa baca bnyk, tpi suka error","['bagus', 'enk', 'bisa', 'baca', 'bnyk', 'tapi', 'suka', 'error']","['bagus', 'enk', 'bisa', 'baca', 'bnyk', 'tapi', 'suka', 'error']","['enk', 'baca', 'bnyk', 'suka', 'error']",positive
Diana Kemala Putri,mau download lagi gabisa masuk bikin akun baru juga gabisa jelek banget,1,11.14.1,2025-09-12 19:59:41,,,mau download lagi gabisa masuk bikin akun baru juga gabisa jelek banget,"['mau', 'simpan', 'lagi', 'gabisa', 'masuk', 'bikin', 'akun', 'baru', 'juga', 'gabisa', 'jelek', 'banget']","['mau', 'simpan', 'lagi', 'gabisa', 'masuk', 'bikin', 'akun', 'baru', 'juga', 'gabisa', 'jelek', 'banget']","['simpan', 'gabisa', 'masuk', 'akun', 'gabisa', 'jelek']",negative
Ditta Warang,"jujur semuanya baik, cuman.. saya bikin beberapa cerita di draft, awalnya bisa di simpan, tapi saat ingin melanjutkan menulis langsung eror, ga bisa disimpan. tolong perbaiki lagi ya... over all bagus bgt, cuman masalahnya hanya pada menyimpan cerita.",4,11.14.1,2025-09-12 17:24:14,,,"jujur semuanya baik, cuman.. saya bikin beberapa cerita di draft, awalnya bisa di simpan, tapi saat ingin melanjutkan menulis langsung eror, ga bisa disimpan. tolong perbaiki lagi ya... over all bagus bgt, cuman masalahnya hanya pada menyimpan cerita.","['jujur', 'semuanya', 'baik', 'cuma', 'saya', 'bikin', 'beberapa', 'cerita', 'di', 'draft', 'awalnya', 'bisa', 'di', 'simpan', 'tapi', 'saat', 'ingin', 'me', 'lanjut', 'kan', 'menulis', 'langsung', 'error', 'tidak', 'bisa', 'disimpan', 'tolong', 'perbaiki', 'lagi', 'iya', 'over', 'all', 'bagus', 'banget', 'cuma', 'masalahnya', 'hanya', 'pada', 'menyimpan', 'cerita']","['jujur', 'semua', 'baik', 'cuma', 'saya', 'bikin', 'beberapa', 'cerita', 'di', 'draft', 'awal', 'bisa', 'di', 'simpan', 'tapi', 'saat', 'ingin', 'me', 'lanjut', 'kan', 'tulis', 'langsung', 'error', 'tidak', 'bisa', 'simpan', 'tolong', 'baik', 'lagi', 'iya', 'over', 'all', 'bagus', 'banget', 'cuma', 'masalah', 'hanya', 'pada', 'simpan', 'cerita']","['baik', 'cerita', 'draft', 'awal', 'simpan', 'me', 'tulis', 'error', 'simpan', 'baik', 'over', 'all', 'masalah', 'simpan', 'cerita']",negative
Adeliya Citra,"izinin saya komen nih, selama bertahun-tahun aplikasi ini menjadi aplikasi favorit saya, bisa digunakan untuk sarana mengembangkan bakat. tapi, sampe kejadian tuh dimana si wp ini nggak bisa nyambung sama jaringan, padahal kondisi jaringan aku lagi stabil, saya nggak berani kasih bintang satu, sejauh ini aplikasinya enak kok👌 tapi kejadian ini bikin saya agak kecewa, masalahnya saya lagi ikut lomba / pensi, udah mah banyak bab yang belum sempet ke publish 😭 Tolong segera perbaiki 🙏🙏🙏",3,,2025-09-12 17:17:36,,,"izinin saya komen nih, selama bertahun-tahun aplikasi ini menjadi aplikasi favorit saya, bisa digunakan untuk sarana mengembangkan bakat. tapi, sampe kejadian tuh dimana si wp ini nggak bisa nyambung sama jaringan, padahal kondisi jaringan aku lagi stabil, saya nggak berani kasih bintang satu, sejauh ini aplikasinya enak kok👌 tapi kejadian ini bikin saya agak kecewa, masalahnya saya lagi ikut lomba / pensi, udah mah banyak bab yang belum sempet ke publish 😭 tolong segera perbaiki 🙏🙏🙏","['izinin', 'saya', 'komen', 'nih', 'selama', 'bertahun', 'tahun', 'aplikasi', 'ini', 'menjadi', 'aplikasi', 'favorit', 'saya', 'bisa', 'digunakan', 'untuk', 'sarana', 'men', 'gem', 'bang', 'kan', 'bakat', 'tapi', 'sampai', 'kejadian', 'tuh', 'dimana', 'si', 'wattpad', 'ini', 'tidak', 'bisa', 'nyambung', 'sama', 'jaringan', 'padahal', 'kondisi', 'jaringan', 'aku', 'lagi', 'stabil', 'saya', 'tidak', 'berani', 'kasih', 'bintang', 'satu', 'sejauh', 'ini', 'tolong', 'as', 'in', 'iya', 'enak', 'kok', 'tapi', 'kejadian', 'ini', 'bikin', 'saya', 'agak', 'kecewa', 'masalahnya', 'saya', 'lagi', 'ikut', 'lomba', 'pensi', 'sudah', 'mah', 'banyak', 'bab', 'yang', 'belum', 'sempet', 'ke', 'publish', 'tolong', 'segera', 'perbaiki']","['izinin', 'saya', 'komen', 'nih', 'lama', 'tahun', 'tahun', 'aplikasi', 'ini', 'jadi', 'aplikasi', 'favorit', 'saya', 'bisa', 'guna', 'untuk', 'sarana', 'men', 'gem', 'bang', 'kan', 'bakat', 'tapi', 'sampai', 'jadi', 'tuh', 'mana', 'si', 'wattpad', 'ini', 'tidak', 'bisa', 'nyambung', 'sama', 'jaring', 'padahal', 'kondisi', 'jaring', 'aku', 'lagi', 'stabil', 'saya', 'tidak', 'berani', 'kasih', 'bintang', 'satu', 'jauh', 'ini', 'tolong', 'as', 'in', 'iya', 'enak', 'kok', 'tapi', 'jadi', 'ini', 'bikin', 'saya', 'agak', 'kecewa', 'masalah', 'saya', 'lagi', 'ikut', 'lomba', 'pensi', 'sudah', 'mah', 'banyak', 'bab', 'yang', 'belum', 'sempet', 'ke', 'publish', 'tolong', 'segera', 'baik']","['izinin', 'komen', 'lama', 'favorit', 'sarana', 'gem', 'bang', 'bakat', 'nyambung', 'jaring', 'kondisi', 'jaring', 'stabil', 'berani', 'bintang', 'jauh', 'as', 'in', 'enak', 'kecewa', 'masalah', 'lomba', 'pensi', 'bab', 'sempet', 'publish', 'baik']",negative
Getir Kalbu,"jelekkkkkkkkkk, jelekkkk bgt wp skrg pdhl ud pkek sekitar 5th tpi di pembaruan kali ini jelek bgt, sblmnya cerita offline bisa smpe 25 eh skrg mlh cuma bisa 2 doang jelek bgt sumpah, at least bisa la 10 cerita lh ini msk hrs premium dlu biar bisa lbh dr 2 jelekkkkkk bgt sumpah",1,11.14.1,2025-09-12 15:50:10,,,"jelekkkkkkkkkk, jelekkkk bgt wp skrg pdhl ud pkek sekitar 5th tpi di pembaruan kali ini jelek bgt, sblmnya cerita offline bisa smpe 25 eh skrg mlh cuma bisa 2 doang jelek bgt sumpah, at least bisa la 10 cerita lh ini msk hrs premium dlu biar bisa lbh dr 2 jelekkkkkk bgt sumpah","['jelek', 'jelek', 'banget', 'wattpad', 'sekarang', 'padahal', 'sudah', 'pkek', 'sekitar', 'th', 'tapi', 'di', 'pembaruan', 'kali', 'ini', 'jelek', 'banget', 'sblmnya', 'cerita', 'offline', 'bisa', 'smpe', 'eh', 'sekarang', 'mlh', 'cuma', 'bisa', 'doang', 'jelek', 'banget', 'sumpah', 'at', 'least', 'bisa', 'la', 'cerita', 'lh', 'ini', 'msk', 'harus', 'premium', 'dlu', 'biar', 'bisa', 'lbh', 'dari', 'jelek', 'banget', 'sumpah']","['jelek', 'jelek', 'banget', 'wattpad', 'sekarang', 'padahal', 'sudah', 'pkek', 'sekitar', 'th', 'tapi', 'di', 'baru', 'kali', 'ini', 'jelek', 'banget', 'sblmnya', 'cerita', 'offline', 'bisa', 'smpe', 'eh', 'sekarang', 'mlh', 'cuma', 'bisa', 'doang', 'jelek', 'banget', 'sumpah', 'at', 'least', 'bisa', 'la', 'cerita', 'lh', 'ini', 'msk', 'harus', 'premium', 'dlu', 'biar', 'bisa', 'lbh', 'dari', 'jelek', 'banget', 'sumpah']","['jelek', 'jelek', 'pkek', 'sekitar', 'th', 'jelek', 'sblmnya', 'cerita', 'offline', 'smpe', 'mlh', 'jelek', 'at', 'least', 'la', 'cerita', 'lh', 'msk', 'premium', 'dlu', 'lbh', 'jelek']",negative
Hati Mubarok,serulah kayak baca novel,4,11.14.1,2025-09-12 15:34:18,,,serulah kayak baca novel,"['serulah', 'seperti', 'baca', 'novel']","['seru', 'seperti', 'baca', 'novel']","['seru', 'baca', 'novel']",negative
Lind'a Frey,kenapa Wattpad saya tidak bisa login mohon bantuannya,2,11.14.1,2025-09-12 15:33:19,,,kenapa wattpad saya tidak bisa login mohon bantuannya,"['kenapa', 'wattpad', 'saya', 'tidak', 'bisa', 'login', 'mohon', 'bantuannya']","['kenapa', 'wattpad', 'saya', 'tidak', 'bisa', 'login', 'mohon', 'bantu']",['login'],negative
Velsyaanggunpramudita Lampura,plisss Wattpad coba kek dulu lagi;(,3,11.13.0,2025-09-12 15:17:29,,,plisss wattpad coba kek dulu lagi;(,"['plis', 'wattpad', 'coba', 'sepeti', 'dulu', 'lagi']","['plis', 'wattpad', 'coba', 'sepet', 'dulu', 'lagi']",[],positive
Atika Mafruroh,"Kenapa tidak bisa masuk, saya sudah ganti akun dan bikin akun baru tapi tetap saja tidak bisa . padahal wp ini bagus",4,11.14.1,2025-09-12 15:16:59,,,"kenapa tidak bisa masuk, saya sudah ganti akun dan bikin akun baru tapi tetap saja tidak bisa . padahal wp ini bagus","['kenapa', 'tidak', 'bisa', 'masuk', 'saya', 'sudah', 'ganti', 'akun', 'dan', 'bikin', 'akun', 'baru', 'tapi', 'tetap', 'saja', 'tidak', 'bisa', 'padahal', 'wattpad', 'ini', 'bagus']","['kenapa', 'tidak', 'bisa', 'masuk', 'saya', 'sudah', 'ganti', 'akun', 'dan', 'bikin', 'akun', 'baru', 'tapi', 'tetap', 'saja', 'tidak', 'bisa', 'padahal', 'wattpad', 'ini', 'bagus']","['masuk', 'akun', 'akun']",negative
Ayu Fitriana,"kenapa wattpad eror ya kak? biasanya juga enggaa, ini kok katanya eror dari aplikasi nyaa??? gimana??",3,11.14.1,2025-09-12 14:17:46,,,"kenapa wattpad eror ya kak? biasanya juga enggaa, ini kok katanya eror dari aplikasi nyaa??? gimana??","['kenapa', 'wattpad', 'error', 'iya', 'kak', 'biasanya', 'juga', 'enggaa', 'ini', 'kok', 'katanya', 'error', 'dari', 'aplikasi', 'nyaa', 'gimana']","['kenapa', 'wattpad', 'error', 'iya', 'kak', 'biasa', 'juga', 'enggaa', 'ini', 'kok', 'kata', 'error', 'dari', 'aplikasi', 'nyaa', 'gimana']","['error', 'enggaa', 'kata', 'error', 'nyaa']",positive
Sabrek Wolulas,tolong ya Wattpad versi dulu dikembalikan.. lebih enak versi dulu daripada sekarang baca offline saja kdang iklan jga nongol. aku pengguna lama jadi agak kecewa juga waktu lagi bikin cerita di draft kadang cerita panjang lebar suka tiba tiba ilang. mana pas udah bikin kan udah ga inget alurnya lagi eh ilang pula cerita nya🗿. jadi untuk senior yang terhormat semoga titah sederhana saya dikabulkan 😌🤲🏻,5,11.13.0,2025-09-12 14:06:17,,,tolong ya wattpad versi dulu dikembalikan.. lebih enak versi dulu daripada sekarang baca offline saja kdang iklan jga nongol. aku pengguna lama jadi agak kecewa juga waktu lagi bikin cerita di draft kadang cerita panjang lebar suka tiba tiba ilang. mana pas udah bikin kan udah ga inget alurnya lagi eh ilang pula cerita nya🗿. jadi untuk senior yang terhormat semoga titah sederhana saya dikabulkan 😌🤲🏻,"['tolong', 'iya', 'wattpad', 'versi', 'dulu', 'di', 'kembali', 'kan', 'lebih', 'enak', 'versi', 'dulu', 'daripada', 'sekarang', 'baca', 'offline', 'saja', 'kdang', 'iklan', 'juga', 'nongol', 'aku', 'pengguna', 'lama', 'jadi', 'agak', 'kecewa', 'juga', 'waktu', 'lagi', 'bikin', 'cerita', 'di', 'draft', 'kadang', 'cerita', 'panjang', 'lebar', 'suka', 'tiba', 'tiba', 'hilang', 'mana', 'pas', 'sudah', 'bikin', 'kan', 'sudah', 'tidak', 'inget', 'alurnya', 'lagi', 'eh', 'hilang', 'pula', 'cerita', 'nya', 'jadi', 'untuk', 'senior', 'yang', 'terhormat', 'semoga', 'titah', 'sederhana', 'saya', 'dikabulkan']","['tolong', 'iya', 'wattpad', 'versi', 'dulu', 'di', 'kembali', 'kan', 'lebih', 'enak', 'versi', 'dulu', 'daripada', 'sekarang', 'baca', 'offline', 'saja', 'kdang', 'iklan', 'juga', 'nongol', 'aku', 'guna', 'lama', 'jadi', 'agak', 'kecewa', 'juga', 'waktu', 'lagi', 'bikin', 'cerita', 'di', 'draft', 'kadang', 'cerita', 'panjang', 'lebar', 'suka', 'tiba', 'tiba', 'hilang', 'mana', 'pas', 'sudah', 'bikin', 'kan', 'sudah', 'tidak', 'inget', 'alur', 'lagi', 'eh', 'hilang', 'pula', 'cerita', 'nya', 'jadi', 'untuk', 'senior', 'yang', 'hormat', 'moga', 'titah', 'sederhana', 'saya', 'kabul']","['versi', 'enak', 'versi', 'daripada', 'baca', 'offline', 'kdang', 'iklan', 'nongol', 'lama', 'kecewa', 'waktu', 'cerita', 'draft', 'cerita', 'panjang', 'lebar', 'suka', 'hilang', 'inget', 'alur', 'hilang', 'pula', 'cerita', 'senior', 'hormat', 'titah', 'sederhana', 'kabul']",positive
Lailatul Fitria,"ku ksih bintang 5 biar cepet di notice, ini kenapa Wattpad makin kesini makin error sih. Mau daftar atau login aja gak bisa dan yg muncul cmn tulisan ""coba lagi nanti (16)"" coba cepat di perbaiki sebenarnya apk nya bagus tapi gak tau kenapa makin kesini makin banyak bug nya",5,,2025-09-12 14:03:21,,,"ku ksih bintang 5 biar cepet di notice, ini kenapa wattpad makin kesini makin error sih. mau daftar atau login aja gak bisa dan yg muncul cmn tulisan ""coba lagi nanti (16)"" coba cepat di perbaiki sebenarnya apk nya bagus tapi gak tau kenapa makin kesini makin banyak bug nya","['ku', 'ksih', 'bintang', 'biar', 'cepet', 'di', 'notice', 'ini', 'kenapa', 'wattpad', 'makin', 'kesini', 'makin', 'error', 'sih', 'mau', 'daftar', 'atau', 'login', 'aja', 'tidak', 'bisa', 'dan', 'yang', 'muncul', 'cuma', 'tulisan', 'coba', 'lagi', 'nanti', 'coba', 'cepat', 'di', 'perbaiki', 'sebenarnya', 'aplikasi', 'nya', 'bagus', 'tapi', 'tidak', 'tau', 'kenapa', 'makin', 'kesini', 'makin', 'banyak', 'bug', 'nya']","['ku', 'ksih', 'bintang', 'biar', 'cepet', 'di', 'notice', 'ini', 'kenapa', 'wattpad', 'makin', 'kesini', 'makin', 'error', 'sih', 'mau', 'daftar', 'atau', 'login', 'aja', 'tidak', 'bisa', 'dan', 'yang', 'muncul', 'cuma', 'tulis', 'coba', 'lagi', 'nanti', 'coba', 'cepat', 'di', 'baik', 'benar', 'aplikasi', 'nya', 'bagus', 'tapi', 'tidak', 'tau', 'kenapa', 'makin', 'kesini', 'makin', 'banyak', 'bug', 'nya']","['ksih', 'bintang', 'cepet', 'notice', 'error', 'daftar', 'login', 'tulis', 'cepat', 'baik', 'bug']",negative
Nur Fatimatuz Zahro,ga bisa masuk anj,1,11.14.1,2025-09-12 13:32:47,,,ga bisa masuk anj,"['tidak', 'bisa', 'masuk', 'anj']","['tidak', 'bisa', 'masuk', 'anj']","['masuk', 'anj']",negative
Abanimran Abanimran,seharusnya yang upload novel bisa tulis harga dan bisa ditransfer sesuai Negara nya,2,,2025-09-12 13:30:46,,,seharusnya yang upload novel bisa tulis harga dan bisa ditransfer sesuai negara nya,"['seharusnya', 'yang', 'upload', 'novel', 'bisa', 'tulis', 'harga', 'dan', 'bisa', 'ditransfer', 'sesuai', 'negara', 'nya']","['harus', 'yang', 'upload', 'novel', 'bisa', 'tulis', 'harga', 'dan', 'bisa', 'transfer', 'sesuai', 'negara', 'nya']","['upload', 'novel', 'tulis', 'harga', 'transfer', 'negara']",negative
Cinthiya Cnthyanblla,INI KNP ERROR MULU DAH TIAP MAU MASUK,1,,2025-09-12 13:26:30,,,ini knp error mulu dah tiap mau masuk,"['ini', 'kenapa', 'error', 'mulu', 'dah', 'tiap', 'mau', 'masuk']","['ini', 'kenapa', 'error', 'mulu', 'dah', 'tiap', 'mau', 'masuk']","['error', 'masuk']",negative
Pengguna Google,"Please bring private story fiture back! So many silent readers here, as a writer we need appreciations!",2,8.0.0,2025-09-12 12:41:56,,,"please bring private story fiture back! so many silent readers here, as a writer we need appreciations!","['tolong', 'bring', 'private', 'story', 'fiture', 'back', 'so', 'many', 'silent', 'readers', 'here', 'as', 'writer', 'we', 'need', 'appreciations']","['tolong', 'bring', 'private', 'story', 'fiture', 'back', 'so', 'many', 'silent', 'readers', 'here', 'as', 'writer', 'we', 'need', 'appreciations']","['bring', 'private', 'story', 'fiture', 'back', 'so', 'many', 'silent', 'readers', 'here', 'as', 'writer', 'we', 'need', 'appreciations']",positive
Amel Oktavia,"perbaiki bugnya,lagi enak enak baca tiba tiba loading padahal jaringannya aman,baru masuk tiba tiba ""tidak ada koneksi"" padahal jelas jelas Wifi-nya normal",1,11.14.1,2025-09-12 12:27:48,,,"perbaiki bugnya,lagi enak enak baca tiba tiba loading padahal jaringannya aman,baru masuk tiba tiba ""tidak ada koneksi"" padahal jelas jelas wifi-nya normal","['perbaiki', 'bug', 'lagi', 'enak', 'enak', 'baca', 'tiba', 'tiba', 'loading', 'padahal', 'jaringan', 'anny', 'aman', 'baru', 'masuk', 'tiba', 'tiba', 'tidak', 'ada', 'koneksi', 'padahal', 'jelas', 'jelas', 'wifi', 'nya', 'normal']","['baik', 'bug', 'lagi', 'enak', 'enak', 'baca', 'tiba', 'tiba', 'loading', 'padahal', 'jaring', 'anny', 'aman', 'baru', 'masuk', 'tiba', 'tiba', 'tidak', 'ada', 'koneksi', 'padahal', 'jelas', 'jelas', 'wifi', 'nya', 'normal']","['baik', 'bug', 'enak', 'enak', 'baca', 'loading', 'jaring', 'masuk', 'koneksi', 'wifi', 'normal']",negative
Nisa Lutfiyah,"apk nya bagus banget [>.<] , rate /100000\",5,11.14.1,2025-09-12 10:54:19,,,"apk nya bagus banget [>.<] , rate /100000\","['aplikasi', 'nya', 'bagus', 'banget', 'rate']","['aplikasi', 'nya', 'bagus', 'banget', 'rate']",['rate'],positive
Maryam Maryam,"aku tidak bisa masuk, apa error. saya SDH menunggu beberapa hari tapi tetap sama..jika kayak gini ak tdk bisa menulis",4,10.60.1,2025-09-12 09:55:22,,,"aku tidak bisa masuk, apa error. saya sdh menunggu beberapa hari tapi tetap sama..jika kayak gini ak tdk bisa menulis","['aku', 'tidak', 'bisa', 'masuk', 'apa', 'error', 'saya', 'sudah', 'menunggu', 'beberapa', 'hari', 'tapi', 'tetap', 'sama', 'jika', 'seperti', 'gini', 'aku', 'tidak', 'bisa', 'menulis']","['aku', 'tidak', 'bisa', 'masuk', 'apa', 'error', 'saya', 'sudah', 'tunggu', 'beberapa', 'hari', 'tapi', 'tetap', 'sama', 'jika', 'seperti', 'gin', 'aku', 'tidak', 'bisa', 'tulis']","['masuk', 'error', 'tulis']",negative
Ponbit Kaka,"wah wattpad, jaringan lancar kuota aman tapi selalu muncul cek internet. update bukannya benerin bug malah bikin tambah rusak. aplikasi lain mulus, cuma wattpad yang ngaco. kalau masalah sepele gini aja ga bisa diberesin, jangan heran kalo user lama pada cabut. introspeksi dulu deh, jangan sok besar kalo kualitas aplikasinya begini.kalo urusan sepele aja ga bisa diberesin, mending tutup sekalian. jangan ngaku platform global kalo kualitasnya kayak sampah. malu²in.",1,,2025-09-12 07:49:15,,,"wah wattpad, jaringan lancar kuota aman tapi selalu muncul cek internet. update bukannya benerin bug malah bikin tambah rusak. aplikasi lain mulus, cuma wattpad yang ngaco. kalau masalah sepele gini aja ga bisa diberesin, jangan heran kalo user lama pada cabut. introspeksi dulu deh, jangan sok besar kalo kualitas aplikasinya begini.kalo urusan sepele aja ga bisa diberesin, mending tutup sekalian. jangan ngaku platform global kalo kualitasnya kayak sampah. malu²in.","['wah', 'wattpad', 'jaringan', 'lancar', 'kuota', 'aman', 'tapi', 'selalu', 'muncul', 'cek', 'internet', 'update', 'bukannya', 'benerin', 'bug', 'malah', 'bikin', 'tambah', 'rusak', 'aplikasi', 'lain', 'mulus', 'cuma', 'wattpad', 'yang', 'ngaco', 'kalau', 'masalah', 'sepele', 'gini', 'aja', 'tidak', 'bisa', 'diberesin', 'jangan', 'heran', 'kalau', 'user', 'lama', 'pada', 'cabut', 'intro', 'spek', 'si', 'dulu', 'deh', 'jangan', 'sok', 'besar', 'kalau', 'kualitas', 'tolong', 'as', 'in', 'iya', 'begini', 'kalau', 'urusan', 'sepele', 'aja', 'tidak', 'bisa', 'diberesin', 'mending', 'tutup', 'sekalian', 'jangan', 'ngaku', 'platform', 'global', 'kalau', 'kuali', 'tas', 'nya', 'seperti', 'sampah', 'malu', 'in']","['wah', 'wattpad', 'jaring', 'lancar', 'kuota', 'aman', 'tapi', 'selalu', 'muncul', 'cek', 'internet', 'update', 'bukan', 'benerin', 'bug', 'malah', 'bikin', 'tambah', 'rusak', 'aplikasi', 'lain', 'mulus', 'cuma', 'wattpad', 'yang', 'ngaco', 'kalau', 'masalah', 'sepele', 'gin', 'aja', 'tidak', 'bisa', 'resin', 'jangan', 'heran', 'kalau', 'user', 'lama', 'pada', 'cabut', 'intro', 'spek', 'si', 'dulu', 'deh', 'jangan', 'sok', 'besar', 'kalau', 'kualitas', 'tolong', 'as', 'in', 'iya', 'begini', 'kalau', 'urus', 'sepele', 'aja', 'tidak', 'bisa', 'resin', 'mending', 'tutup', 'sekali', 'jangan', 'ngaku', 'platform', 'global', 'kalau', 'kuali', 'tas', 'nya', 'seperti', 'sampah', 'malu', 'in']","['wah', 'jaring', 'kuota', 'internet', 'update', 'bug', 'rusak', 'mulus', 'ngaco', 'masalah', 'sepele', 'resin', 'heran', 'user', 'lama', 'cabut', 'intro', 'spek', 'sok', 'besar', 'kualitas', 'as', 'in', 'urus', 'sepele', 'resin', 'tutup', 'ngaku', 'platform', 'global', 'kuali', 'tas', 'sampah', 'malu', 'in']",negative
Alya,"lagi eror kah? mau download tapi gagal mulu, kenapa ya?",1,,2025-09-12 06:52:00,,,"lagi eror kah? mau download tapi gagal mulu, kenapa ya?","['lagi', 'error', 'kah', 'mau', 'simpan', 'tapi', 'gagal', 'mulu', 'kenapa', 'iya']","['lagi', 'error', 'kah', 'mau', 'simpan', 'tapi', 'gagal', 'mulu', 'kenapa', 'iya']","['error', 'simpan', 'gagal']",negative
Rita Monica,bagussss bangttt sumpahhh bisa bikin cerita sendiri lagi,5,,2025-09-12 05:59:16,,,bagussss bangttt sumpahhh bisa bikin cerita sendiri lagi,"['bagus', 'bangt', 'sumpah', 'bisa', 'bikin', 'cerita', 'sendiri', 'lagi']","['bagus', 'bangt', 'sumpah', 'bisa', 'bikin', 'cerita', 'sendiri', 'lagi']","['bangt', 'cerita']",negative
Tia Julita,"wattpad kok jadi gini amat? padahal batas baca 25 secara offline udah okey lah, tapi kok sekarang jadi 2 aja yang bisa?, lama-lama aku uninstall banget ini aplikasi, makin jelek aja mana dikasi buat baca offline nya cuma 2 doang, dulu 25 sekarang malah 2",2,11.14.1,2025-09-12 05:48:44,,,"wattpad kok jadi gini amat? padahal batas baca 25 secara offline udah okey lah, tapi kok sekarang jadi 2 aja yang bisa?, lama-lama aku uninstall banget ini aplikasi, makin jelek aja mana dikasi buat baca offline nya cuma 2 doang, dulu 25 sekarang malah 2","['wattpad', 'kok', 'jadi', 'gini', 'amat', 'padahal', 'batas', 'baca', 'secara', 'offline', 'sudah', 'okey', 'lah', 'tapi', 'kok', 'sekarang', 'jadi', 'aja', 'yang', 'bisa', 'lama', 'lama', 'aku', 'uninstall', 'banget', 'ini', 'aplikasi', 'makin', 'jelek', 'aja', 'mana', 'dikasi', 'buat', 'baca', 'offline', 'nya', 'cuma', 'doang', 'dulu', 'sekarang', 'malah']","['wattpad', 'kok', 'jadi', 'gin', 'amat', 'padahal', 'batas', 'baca', 'cara', 'offline', 'sudah', 'okey', 'lah', 'tapi', 'kok', 'sekarang', 'jadi', 'aja', 'yang', 'bisa', 'lama', 'lama', 'aku', 'uninstall', 'banget', 'ini', 'aplikasi', 'makin', 'jelek', 'aja', 'mana', 'kasi', 'buat', 'baca', 'offline', 'nya', 'cuma', 'doang', 'dulu', 'sekarang', 'malah']","['amat', 'batas', 'baca', 'offline', 'okey', 'lama', 'lama', 'uninstall', 'jelek', 'baca', 'offline']",neutral
